Date (WET),Capacity,Capacity Inferred (EnAppSys),Sheffield Solar Outturn (Max),Sheffield Solar Outturn,National Grid Forecast (Max),Sheffield Solar Upper Bound,Sheffield Solar Lower Bound,National Grid Forecast,Solar Forecast (EnAppSys),Solar D-1 Forecast (EnAppSys),Solar P10 Forecast (EnAppSys),Solar P90 Forecast (EnAppSys)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[09/02/2021 07:00],13080.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 07:30],13080.0,11605.0,19.4,19.4,57.0,20.2,18.5,57.0,,,,
[09/02/2021 08:00],13080.0,11605.0,245.0,245.0,262.0,252.0,239.0,262.0,,,,
[09/02/2021 08:30],13080.0,11605.0,648.0,648.0,679.0,663.0,632.0,679.0,,,,
[09/02/2021 09:00],13080.0,11605.0,1240.0,1240.0,1285.0,1260.0,1210.0,1285.0,,,,
[09/02/2021 09:30],13080.0,11605.0,1750.0,1750.0,1872.0,1780.0,1720.0,1872.0,,,,
[09/02/2021 10:00],13080.0,11605.0,2440.0,2440.0,2389.0,2480.0,2400.0,2389.0,,,,
[09/02/2021 10:30],13080.0,11605.0,2720.0,2720.0,2716.0,2760.0,2680.0,2716.0,,,,
[09/02/2021 11:00],13080.0,11605.0,2590.0,2590.0,3127.0,2630.0,2550.0,3127.0,,,,
[09/02/2021 11:30],13080.0,11605.0,2310.0,2310.0,3365.0,2350.0,2280.0,3365.0,,,,
[09/02/2021 12:00],13080.0,11605.0,2590.0,2590.0,3632.0,2630.0,2560.0,3632.0,,,,
[09/02/2021 12:30],13080.0,11605.0,2470.0,2470.0,3709.0,2500.0,2430.0,3709.0,,,,
[09/02/2021 13:00],13080.0,11605.0,2250.0,2250.0,3770.0,2290.0,2220.0,3770.0,,,,
[09/02/2021 13:30],13080.0,11605.0,2180.0,2180.0,3514.0,2210.0,2150.0,3514.0,,,,
[09/02/2021 14:00],13080.0,11605.0,1940.0,1940.0,3288.0,1970.0,1910.0,3288.0,,,,
[09/02/2021 14:30],13080.0,11605.0,1650.0,1650.0,2704.0,1680.0,1630.0,2704.0,,,,
[09/02/2021 15:00],13080.0,11605.0,1430.0,1430.0,2147.0,1450.0,1400.0,2147.0,,,,
[09/02/2021 15:30],13080.0,11605.0,971.0,971.0,1406.0,991.0,951.0,1406.0,,,,
[09/02/2021 16:00],13080.0,11605.0,407.0,407.0,952.0,415.0,399.0,952.0,,,,
[09/02/2021 16:30],13080.0,11605.0,76.4,76.4,754.0,78.3,74.5,754.0,,,,
[09/02/2021 17:00],13080.0,11605.0,0.7,0.7,431.0,0.8,0.6,431.0,,,,
[09/02/2021 17:30],13080.0,11605.0,0.0,0.0,85.0,0.0,0.0,85.0,,,,
[09/02/2021 18:00],13080.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 18:30],13080.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 19:00],13080.0,11605.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[09/02/2021 19:30],13080.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 20:00],13080.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 20:30],13080.0,11605.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[09/02/2021 21:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 21:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 22:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 22:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 23:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[09/02/2021 23:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 00:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 00:30],13080.0,11604.2,0.0,0.0,0.0,0.3,0.0,0.0,,,,
[10/02/2021 01:00],13080.0,11604.2,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[10/02/2021 01:30],13080.0,11604.2,0.0,0.0,0.0,0.2,0.0,0.0,,,,
[10/02/2021 02:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 02:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 03:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 03:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 04:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 04:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 05:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 05:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 06:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 06:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 07:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 07:30],13080.0,11604.2,55.2,55.2,37.0,57.3,53.2,37.0,,,,
[10/02/2021 08:00],13080.0,11604.2,440.0,440.0,255.0,452.0,428.0,255.0,,,,
[10/02/2021 08:30],13080.0,11604.2,1020.0,1020.0,725.0,1050.0,1000.0,725.0,,,,
[10/02/2021 09:00],13080.0,11604.2,1840.0,1840.0,1329.0,1870.0,1800.0,1329.0,,,,
[10/02/2021 09:30],13080.0,11604.2,2720.0,2720.0,1887.0,2760.0,2670.0,1887.0,,,,
[10/02/2021 10:00],13080.0,11604.2,3390.0,3390.0,2393.0,3440.0,3340.0,2393.0,,,,
[10/02/2021 10:30],13080.0,11604.2,4000.0,4000.0,2763.0,4050.0,3950.0,2763.0,,,,
[10/02/2021 11:00],13080.0,11604.2,4230.0,4230.0,3092.0,4280.0,4170.0,3092.0,,,,
[10/02/2021 11:30],13080.0,11604.2,4220.0,4220.0,3210.0,4270.0,4170.0,3210.0,,,,
[10/02/2021 12:00],13080.0,11604.2,3500.0,3500.0,3262.0,3550.0,3450.0,3262.0,,,,
[10/02/2021 12:30],13080.0,11604.2,3690.0,3690.0,3641.0,3730.0,3640.0,3641.0,,,,
[10/02/2021 13:00],13080.0,11604.2,3800.0,3800.0,3502.0,3850.0,3760.0,3502.0,,,,
[10/02/2021 13:30],13080.0,11604.2,3740.0,3740.0,3138.0,3790.0,3690.0,3138.0,,,,
[10/02/2021 14:00],13080.0,11604.2,3180.0,3180.0,2888.0,3220.0,3140.0,2888.0,,,,
[10/02/2021 14:30],13080.0,11604.2,2800.0,2800.0,2773.0,2840.0,2760.0,2773.0,,,,
[10/02/2021 15:00],13080.0,11604.2,2360.0,2360.0,2405.0,2400.0,2330.0,2405.0,,,,
[10/02/2021 15:30],13080.0,11604.2,1670.0,1670.0,1833.0,1700.0,1640.0,1833.0,,,,
[10/02/2021 16:00],13080.0,11604.2,837.0,837.0,1169.0,856.0,819.0,1169.0,,,,
[10/02/2021 16:30],13080.0,11604.2,150.0,150.0,753.0,154.0,146.0,753.0,,,,
[10/02/2021 17:00],13080.0,11604.2,1.2,1.2,387.0,1.4,1.0,387.0,,,,
[10/02/2021 17:30],13080.0,11604.2,0.0,0.0,161.0,0.0,0.0,161.0,,,,
[10/02/2021 18:00],13080.0,11604.2,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[10/02/2021 18:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 19:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 19:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 20:00],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 20:30],13080.0,11604.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 21:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 21:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 22:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 22:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 23:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[10/02/2021 23:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 00:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 00:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 01:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 01:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 02:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 02:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 03:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 03:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 04:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 04:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 05:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 05:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 06:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 06:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 07:00],13080.0,11603.4,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[11/02/2021 07:30],13080.0,11603.4,73.5,73.5,50.0,75.7,71.4,50.0,,,,
[11/02/2021 08:00],13080.0,11603.4,614.0,614.0,271.0,628.0,600.0,271.0,,,,
[11/02/2021 08:30],13080.0,11603.4,1370.0,1370.0,772.0,1400.0,1340.0,772.0,,,,
[11/02/2021 09:00],13080.0,11603.4,2070.0,2070.0,1365.0,2100.0,2030.0,1365.0,,,,
[11/02/2021 09:30],13080.0,11603.4,2570.0,2570.0,1907.0,2610.0,2520.0,1907.0,,,,
[11/02/2021 10:00],13080.0,11603.4,3170.0,3170.0,2368.0,3220.0,3120.0,2368.0,,,,
[11/02/2021 10:30],13080.0,11603.4,3350.0,3350.0,2753.0,3400.0,3300.0,2753.0,,,,
[11/02/2021 11:00],13080.0,11603.4,3600.0,3600.0,3063.0,3650.0,3540.0,3063.0,,,,
[11/02/2021 11:30],13080.0,11603.4,3780.0,3780.0,3361.0,3830.0,3730.0,3361.0,,,,
[11/02/2021 12:00],13080.0,11603.4,3960.0,3960.0,3433.0,4010.0,3910.0,3433.0,,,,
[11/02/2021 12:30],13080.0,11603.4,4050.0,4050.0,3869.0,4100.0,4000.0,3869.0,,,,
[11/02/2021 13:00],13080.0,11603.4,4100.0,4100.0,3628.0,4140.0,4050.0,3628.0,,,,
[11/02/2021 13:30],13080.0,11603.4,3870.0,3870.0,3329.0,3910.0,3820.0,3329.0,,,,
[11/02/2021 14:00],13080.0,11603.4,3420.0,3420.0,2860.0,3460.0,3380.0,2860.0,,,,
[11/02/2021 14:30],13080.0,11603.4,3020.0,3020.0,2196.0,3050.0,2980.0,2196.0,,,,
[11/02/2021 15:00],13080.0,11603.4,2060.0,2060.0,1744.0,2090.0,2030.0,1744.0,,,,
[11/02/2021 15:30],13080.0,11603.4,1260.0,1260.0,1242.0,1280.0,1240.0,1242.0,,,,
[11/02/2021 16:00],13080.0,11603.4,535.0,535.0,841.0,544.0,526.0,841.0,,,,
[11/02/2021 16:30],13080.0,11603.4,135.0,135.0,585.0,137.0,133.0,585.0,,,,
[11/02/2021 17:00],13080.0,11603.4,1.8,1.8,256.0,1.9,1.7,256.0,,,,
[11/02/2021 17:30],13080.0,11603.4,0.0,0.0,111.0,0.0,0.0,111.0,,,,
[11/02/2021 18:00],13080.0,11603.4,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[11/02/2021 18:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 19:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 19:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 20:00],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 20:30],13080.0,11603.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 21:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 21:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 22:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 22:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 23:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[11/02/2021 23:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 00:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 00:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 01:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 01:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 02:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 02:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 03:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 03:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 04:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 04:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 05:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 05:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 06:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 06:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 07:00],13080.0,11602.6,0.8,0.8,0.0,0.9,0.7,0.0,,,,
[12/02/2021 07:30],13080.0,11602.6,59.8,59.8,65.0,61.6,58.0,65.0,,,,
[12/02/2021 08:00],13080.0,11602.6,345.0,345.0,283.0,350.0,339.0,283.0,,,,
[12/02/2021 08:30],13080.0,11602.6,922.0,922.0,684.0,934.0,911.0,684.0,,,,
[12/02/2021 09:00],13080.0,11602.6,1540.0,1540.0,1214.0,1560.0,1520.0,1214.0,,,,
[12/02/2021 09:30],13080.0,11602.6,2300.0,2300.0,1765.0,2330.0,2270.0,1765.0,,,,
[12/02/2021 10:00],13080.0,11602.6,3100.0,3100.0,2269.0,3140.0,3060.0,2269.0,,,,
[12/02/2021 10:30],13080.0,11602.6,3630.0,3630.0,2490.0,3670.0,3590.0,2490.0,,,,
[12/02/2021 11:00],13080.0,11602.6,4110.0,4110.0,2905.0,4160.0,4070.0,2905.0,,,,
[12/02/2021 11:30],13080.0,11602.6,4460.0,4460.0,3218.0,4510.0,4410.0,3218.0,,,,
[12/02/2021 12:00],13080.0,11602.6,4640.0,4640.0,3459.0,4690.0,4590.0,3459.0,,,,
[12/02/2021 12:30],13080.0,11602.6,4460.0,4460.0,3782.0,4520.0,4410.0,3782.0,,,,
[12/02/2021 13:00],13080.0,11602.6,4450.0,4450.0,3693.0,4500.0,4390.0,3693.0,,,,
[12/02/2021 13:30],13080.0,11602.6,4060.0,4060.0,3700.0,4120.0,4010.0,3700.0,,,,
[12/02/2021 14:00],13080.0,11602.6,3670.0,3670.0,3337.0,3730.0,3620.0,3337.0,,,,
[12/02/2021 14:30],13080.0,11602.6,3280.0,3280.0,3130.0,3320.0,3240.0,3130.0,,,,
[12/02/2021 15:00],13080.0,11602.6,2260.0,2260.0,2498.0,2300.0,2220.0,2498.0,,,,
[12/02/2021 15:30],13080.0,11602.6,1580.0,1580.0,1832.0,1610.0,1550.0,1832.0,,,,
[12/02/2021 16:00],13080.0,11602.6,816.0,816.0,1191.0,833.0,799.0,1191.0,,,,
[12/02/2021 16:30],13080.0,11602.6,204.0,204.0,818.0,210.0,198.0,818.0,,,,
[12/02/2021 17:00],13080.0,11602.6,7.7,7.7,440.0,8.2,7.3,440.0,,,,
[12/02/2021 17:30],13080.0,11602.6,0.0,0.0,160.0,0.1,0.0,160.0,,,,
[12/02/2021 18:00],13080.0,11602.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[12/02/2021 18:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 19:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 19:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 20:00],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 20:30],13080.0,11602.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 21:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 21:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 22:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 22:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 23:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[12/02/2021 23:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 00:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 00:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 01:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 01:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 02:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 02:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 03:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 03:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 04:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 04:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 05:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 05:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 06:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 06:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 07:00],13080.0,11601.9,8.9,8.9,0.0,9.5,8.3,0.0,,,,
[13/02/2021 07:30],13080.0,11601.9,156.0,156.0,115.0,159.0,152.0,115.0,,,,
[13/02/2021 08:00],13080.0,11601.9,665.0,665.0,377.0,679.0,651.0,377.0,,,,
[13/02/2021 08:30],13080.0,11601.9,1300.0,1300.0,642.0,1330.0,1270.0,642.0,,,,
[13/02/2021 09:00],13080.0,11601.9,1770.0,1770.0,1073.0,1800.0,1740.0,1073.0,,,,
[13/02/2021 09:30],13080.0,11601.9,2650.0,2650.0,1491.0,2690.0,2610.0,1491.0,,,,
[13/02/2021 10:00],13080.0,11601.9,3110.0,3110.0,1890.0,3160.0,3070.0,1890.0,,,,
[13/02/2021 10:30],13080.0,11601.9,3540.0,3540.0,2211.0,3580.0,3490.0,2211.0,,,,
[13/02/2021 11:00],13080.0,11601.9,3700.0,3700.0,2557.0,3740.0,3660.0,2557.0,,,,
[13/02/2021 11:30],13080.0,11601.9,3930.0,3930.0,2763.0,3980.0,3880.0,2763.0,,,,
[13/02/2021 12:00],13080.0,11601.9,3820.0,3820.0,2803.0,3870.0,3770.0,2803.0,,,,
[13/02/2021 12:30],13080.0,11601.9,3730.0,3730.0,2607.0,3780.0,3680.0,2607.0,,,,
[13/02/2021 13:00],13080.0,11601.9,3310.0,3310.0,2416.0,3350.0,3270.0,2416.0,,,,
[13/02/2021 13:30],13080.0,11601.9,2720.0,2720.0,2540.0,2750.0,2680.0,2540.0,,,,
[13/02/2021 14:00],13080.0,11601.9,1840.0,1840.0,2121.0,1870.0,1820.0,2121.0,,,,
[13/02/2021 14:30],13080.0,11601.9,1370.0,1370.0,1895.0,1390.0,1360.0,1895.0,,,,
[13/02/2021 15:00],13080.0,11601.9,1150.0,1150.0,1444.0,1170.0,1140.0,1444.0,,,,
[13/02/2021 15:30],13080.0,11601.9,578.0,578.0,1027.0,584.0,572.0,1027.0,,,,
[13/02/2021 16:00],13080.0,11601.9,211.0,211.0,716.0,214.0,208.0,716.0,,,,
[13/02/2021 16:30],13080.0,11601.9,31.1,31.1,510.0,31.8,30.4,510.0,,,,
[13/02/2021 17:00],13080.0,11601.9,0.3,0.3,307.0,0.4,0.3,307.0,,,,
[13/02/2021 17:30],13080.0,11601.9,0.0,0.0,136.0,0.0,0.0,136.0,,,,
[13/02/2021 18:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 18:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 19:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 19:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 20:00],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 20:30],13080.0,11601.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 21:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 21:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 22:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 22:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 23:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[13/02/2021 23:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 00:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 00:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 01:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 01:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 02:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 02:30],13080.0,11601.0,0.0,0.0,0.0,0.3,0.0,0.0,,,,
[14/02/2021 03:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 03:30],13080.0,11601.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[14/02/2021 04:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 04:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 05:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 05:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 06:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 06:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 07:00],13080.0,11601.0,0.1,0.1,0.0,0.2,0.1,0.0,,,,
[14/02/2021 07:30],13080.0,11601.0,23.9,23.9,42.0,25.0,22.9,42.0,,,,
[14/02/2021 08:00],13080.0,11601.0,121.0,121.0,142.0,124.0,117.0,142.0,,,,
[14/02/2021 08:30],13080.0,11601.0,246.0,246.0,256.0,250.0,241.0,256.0,,,,
[14/02/2021 09:00],13080.0,11601.0,414.0,414.0,471.0,420.0,408.0,471.0,,,,
[14/02/2021 09:30],13080.0,11601.0,639.0,639.0,683.0,648.0,630.0,683.0,,,,
[14/02/2021 10:00],13080.0,11601.0,849.0,849.0,861.0,861.0,836.0,861.0,,,,
[14/02/2021 10:30],13080.0,11601.0,1020.0,1020.0,895.0,1040.0,1010.0,895.0,,,,
[14/02/2021 11:00],13080.0,11601.0,1220.0,1220.0,957.0,1240.0,1190.0,957.0,,,,
[14/02/2021 11:30],13080.0,11601.0,1260.0,1260.0,964.0,1280.0,1240.0,964.0,,,,
[14/02/2021 12:00],13080.0,11601.0,1360.0,1360.0,997.0,1390.0,1340.0,997.0,,,,
[14/02/2021 12:30],13080.0,11601.0,1020.0,1020.0,987.0,1050.0,1000.0,987.0,,,,
[14/02/2021 13:00],13080.0,11601.0,773.0,773.0,941.0,787.0,760.0,941.0,,,,
[14/02/2021 13:30],13080.0,11601.0,653.0,653.0,972.0,662.0,643.0,972.0,,,,
[14/02/2021 14:00],13080.0,11601.0,534.0,534.0,832.0,542.0,526.0,832.0,,,,
[14/02/2021 14:30],13080.0,11601.0,414.0,414.0,680.0,420.0,408.0,680.0,,,,
[14/02/2021 15:00],13080.0,11601.0,274.0,274.0,473.0,278.0,269.0,473.0,,,,
[14/02/2021 15:30],13080.0,11601.0,160.0,160.0,262.0,164.0,157.0,262.0,,,,
[14/02/2021 16:00],13080.0,11601.0,70.9,70.9,165.0,72.7,69.2,165.0,,,,
[14/02/2021 16:30],13080.0,11601.0,7.3,7.3,138.0,7.7,7.0,138.0,,,,
[14/02/2021 17:00],13080.0,11601.0,0.5,0.5,72.0,0.7,0.3,72.0,,,,
[14/02/2021 17:30],13080.0,11601.0,0.0,0.0,34.0,0.1,0.0,34.0,,,,
[14/02/2021 18:00],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 18:30],13080.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[14/02/2021 19:00],13080.0,11601.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[14/02/2021 19:30],13080.0,11601.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,
