Date (WET),DAY AHEAD NTC (to Great Britain),DAY AHEAD NTC (from Great Britain),BE to GB (from Belgium),FR to GB (from France),ISEM to GB (from ISEM),NL to GB (from Netherlands),NO to GB (from Norway),GB to BE (to Belgium),GB to FR (to France),GB to ISEM (to ISEM),GB to NL (to Netherlands),GB to NO (to Norway),NET IMPORT
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[27/11/2020 05:30],,,0,2021,0,129,,-957,0,-62,0,,-855
[27/11/2020 06:00],,,0,2021,0,0,,-999,0,-160,-680,,-931
[27/11/2020 06:30],,,0,2021,0,0,,-999,0,-160,-680,,-931
[27/11/2020 07:00],,,0,1944,0,0,,-805,0,-83,-202,,348
[27/11/2020 07:30],,,0,1944,0,0,,-805,0,-83,-202,,348
[27/11/2020 08:00],,,158,175,0,242,,0,0,-2,0,,622
[27/11/2020 08:30],,,158,175,0,242,,0,0,-2,0,,622
[27/11/2020 09:00],,,114,1929,0,0,,0,0,-94,0,,1649
[27/11/2020 09:30],,,114,1929,0,0,,0,0,-94,0,,1649
[27/11/2020 10:00],,,199,2020,0,143,,0,0,-136,0,,2102
[27/11/2020 10:30],,,199,2020,0,143,,0,0,-136,0,,2102
[27/11/2020 11:00],,,252,2020,0,0,,0,0,-390,-173,,2097
[27/11/2020 11:30],,,252,2020,0,0,,0,0,-390,-173,,2097
[27/11/2020 12:00],,,700,1925,0,0,,0,0,-412,0,,2720
[27/11/2020 12:30],,,700,1925,0,0,,0,0,-412,0,,2720
[27/11/2020 13:00],,,594,1925,0,702,,0,0,-388,0,,3298
[27/11/2020 13:30],,,594,1925,0,702,,0,0,-388,0,,3298
[27/11/2020 14:00],,,919,1925,0,223,,0,0,-206,0,,3143
[27/11/2020 14:30],,,919,1925,0,223,,0,0,-206,0,,3143
[27/11/2020 15:00],,,899,1818,0,0,,0,0,-31,-365,,2554
[27/11/2020 15:30],,,899,1818,0,0,,0,0,-31,-365,,2554
[27/11/2020 16:00],,,1044,1480,31,455,,0,0,0,0,,3520
[27/11/2020 16:30],,,1044,1480,31,455,,0,0,0,0,,3520
[27/11/2020 17:00],,,1044,634,52,1085,,0,0,0,0,,4150
[27/11/2020 17:30],,,1044,634,52,1085,,0,0,0,0,,4150
[27/11/2020 18:00],,,1044,1564,32,1077,,0,0,0,0,,4142
[27/11/2020 18:30],,,1044,1564,32,1077,,0,0,0,0,,4142
[27/11/2020 19:00],,,1044,2015,52,894,,0,0,0,0,,3959
[27/11/2020 19:30],,,1044,2015,52,894,,0,0,0,0,,3959
[27/11/2020 20:00],,,1044,2020,0,930,,0,0,0,0,,3995
[27/11/2020 20:30],,,1044,2020,0,930,,0,0,0,0,,3995
[27/11/2020 21:00],,,1024,2020,6,920,,0,0,0,0,,3887
[27/11/2020 21:30],,,1024,2020,6,920,,0,0,0,0,,3887
[27/11/2020 22:00],,,1023,2020,177,1021,,0,0,0,0,,2219
[27/11/2020 22:30],,,1023,2020,177,1021,,0,0,0,0,,2219
[27/11/2020 23:00],,,1023,2020,246,1026,,0,0,0,0,,3978
[27/11/2020 23:30],,,1023,2020,246,1026,,0,0,0,0,,3978
[28/11/2020 00:00],,,1023,2020,287,1026,,0,0,0,0,,4069
[28/11/2020 00:30],,,1023,2020,287,1026,,0,0,0,0,,4069
[28/11/2020 01:00],,,1023,2020,164,1024,,0,0,0,0,,4067
[28/11/2020 01:30],,,1023,2020,164,1024,,0,0,0,0,,4067
[28/11/2020 02:00],,,974,2021,18,974,,0,0,-5,0,,3872
[28/11/2020 02:30],,,974,2021,18,974,,0,0,-5,0,,3872
[28/11/2020 03:00],,,919,2021,13,946,,0,0,0,0,,3790
[28/11/2020 03:30],,,919,2021,13,946,,0,0,0,0,,3790
[28/11/2020 04:00],,,919,2021,0,305,,0,0,0,0,,3148
[28/11/2020 04:30],,,919,2021,0,305,,0,0,0,0,,3148
[28/11/2020 05:00],,,867,2021,0,214,,0,0,0,0,,2899
[28/11/2020 05:30],,,867,2021,0,214,,0,0,0,0,,2899
[28/11/2020 06:00],,,916,2020,0,423,,0,0,0,0,,2819
[28/11/2020 06:30],,,916,2020,0,423,,0,0,0,0,,2819
[28/11/2020 07:00],,,388,2020,5,0,,0,0,0,0,,1022
[28/11/2020 07:30],,,388,2020,5,0,,0,0,0,0,,1022
[28/11/2020 08:00],,,335,1945,0,365,,0,0,0,0,,2264
[28/11/2020 08:30],,,335,1945,0,365,,0,0,0,0,,2264
[28/11/2020 09:00],,,1013,2020,0,233,,0,0,0,0,,3261
[28/11/2020 09:30],,,1013,2020,0,233,,0,0,0,0,,3261
[28/11/2020 10:00],,,1023,2020,0,1037,,0,0,-103,0,,4080
[28/11/2020 10:30],,,1023,2020,0,1037,,0,0,-103,0,,4080
[28/11/2020 11:00],,,1023,1984,0,1086,,0,0,-360,0,,4129
[28/11/2020 11:30],,,1023,1984,0,1086,,0,0,-360,0,,4129
[28/11/2020 12:00],,,1023,1924,0,1086,,0,0,-411,0,,4129
[28/11/2020 12:30],,,1023,1924,0,1086,,0,0,-411,0,,4129
[28/11/2020 13:00],,,1023,1923,0,1083,,0,0,-271,0,,4126
[28/11/2020 13:30],,,1023,1923,0,1083,,0,0,-271,0,,4126
[28/11/2020 14:00],,,1023,1923,0,1025,,0,0,-68,0,,4068
[28/11/2020 14:30],,,1023,1923,0,1025,,0,0,-68,0,,4068
[28/11/2020 15:00],,,1023,1923,0,1025,,0,0,-7,0,,4068
[28/11/2020 15:30],,,1023,1923,0,1025,,0,0,-7,0,,4068
[28/11/2020 16:00],,,1044,1984,0,1027,,0,0,0,0,,4092
[28/11/2020 16:30],,,1044,1984,0,1027,,0,0,0,0,,4092
[28/11/2020 17:00],,,1044,2021,0,1086,,0,0,0,0,,4151
[28/11/2020 17:30],,,1044,2021,0,1086,,0,0,0,0,,4151
[28/11/2020 18:00],,,1044,2021,0,1086,,0,0,-29,0,,4151
[28/11/2020 18:30],,,1044,2021,0,1086,,0,0,-29,0,,4151
[28/11/2020 19:00],,,1032,2020,0,1086,,0,0,-269,0,,4139
[28/11/2020 19:30],,,1032,2020,0,1086,,0,0,-269,0,,4139
[28/11/2020 20:00],,,726,2020,0,1086,,0,0,-312,0,,3832
[28/11/2020 20:30],,,726,2020,0,1086,,0,0,-312,0,,3832
[28/11/2020 21:00],,,718,2019,0,1083,,0,0,-303,0,,3821
[28/11/2020 21:30],,,718,2019,0,1083,,0,0,-303,0,,3821
[28/11/2020 22:00],,,753,2020,0,1023,,0,0,-158,0,,3721
[28/11/2020 22:30],,,753,2020,0,1023,,0,0,-158,0,,3721
[28/11/2020 23:00],,,995,2020,0,980,,0,0,-319,0,,3995
[28/11/2020 23:30],,,995,2020,0,980,,0,0,-319,0,,3995
[29/11/2020 00:00],,,889,2020,0,979,,0,0,-152,0,,3888
[29/11/2020 00:30],,,889,2020,0,979,,0,0,-152,0,,3888
[29/11/2020 01:00],,,997,2020,0,959,,0,0,-269,0,,3940
[29/11/2020 01:30],,,997,2020,0,959,,0,0,-269,0,,3940
[29/11/2020 02:00],,,973,2021,0,930,,0,0,-485,0,,3827
[29/11/2020 02:30],,,973,2021,0,930,,0,0,-485,0,,3827
[29/11/2020 03:00],,,973,2020,0,930,,0,0,-530,0,,3826
[29/11/2020 03:30],,,973,2020,0,930,,0,0,-530,0,,3826
[29/11/2020 04:00],,,973,2020,0,932,,0,0,-526,0,,3828
[29/11/2020 04:30],,,973,2020,0,932,,0,0,-526,0,,3828
[29/11/2020 05:00],,,973,2021,0,975,,0,0,-530,0,,3871
[29/11/2020 05:30],,,973,2021,0,975,,0,0,-530,0,,3871
[29/11/2020 06:00],,,1002,2020,0,998,,0,0,-517,0,,3984
[29/11/2020 06:30],,,1002,2020,0,998,,0,0,-517,0,,3984
[29/11/2020 07:00],,,921,1971,0,873,,0,0,-325,0,,3815
[29/11/2020 07:30],,,921,1971,0,873,,0,0,-325,0,,3815
[29/11/2020 08:00],,,1023,1960,0,985,,0,0,-478,0,,4029
[29/11/2020 08:30],,,1023,1960,0,985,,0,0,-478,0,,4029
[29/11/2020 09:00],,,1023,1925,0,1027,,0,0,-530,0,,4070
[29/11/2020 09:30],,,1023,1925,0,1027,,0,0,-530,0,,4070
[29/11/2020 10:00],,,1023,1925,0,1085,,0,0,-530,0,,4128
[29/11/2020 10:30],,,1023,1925,0,1085,,0,0,-530,0,,4128
[29/11/2020 11:00],,,1023,1924,0,1086,,0,0,-530,0,,4128
[29/11/2020 11:30],,,1023,1924,0,1086,,0,0,-530,0,,4128
[29/11/2020 12:00],,,1023,1709,0,1086,,0,0,-472,0,,4129
[29/11/2020 12:30],,,1023,1709,0,1086,,0,0,-472,0,,4129
[29/11/2020 13:00],,,1023,859,0,1086,,0,0,-345,0,,4129
[29/11/2020 13:30],,,1023,859,0,1086,,0,0,-345,0,,4129
[29/11/2020 14:00],,,1023,0,0,1083,,0,-901,-249,0,,4126
[29/11/2020 14:30],,,1023,0,0,1083,,0,-901,-249,0,,4126
[29/11/2020 15:00],,,1023,0,0,1025,,0,-1114,-15,0,,4068
[29/11/2020 15:30],,,1023,0,0,1025,,0,-1114,-15,0,,4068
[29/11/2020 16:00],,,1044,0,0,1027,,0,-907,0,0,,4092
[29/11/2020 16:30],,,1044,0,0,1027,,0,-907,0,0,,4092
[29/11/2020 17:00],,,1043,0,0,1086,,0,-285,0,0,,4149
[29/11/2020 17:30],,,1043,0,0,1086,,0,-285,0,0,,4149
[29/11/2020 18:00],,,830,0,112,1080,,0,-859,0,0,,3930
[29/11/2020 18:30],,,830,0,112,1080,,0,-859,0,0,,3930
[29/11/2020 19:00],,,1033,0,387,955,,0,-928,0,0,,4009
[29/11/2020 19:30],,,1033,0,387,955,,0,-928,0,0,,4009
[29/11/2020 20:00],,,940,0,500,835,,0,-1134,0,0,,3796
[29/11/2020 20:30],,,940,0,500,835,,0,-1134,0,0,,3796
[29/11/2020 21:00],,,721,0,500,608,,0,-1148,0,0,,3300
[29/11/2020 21:30],,,721,0,500,608,,0,-1148,0,0,,3300
[29/11/2020 22:00],,,1021,0,500,171,,0,-1249,0,0,,3152
[29/11/2020 22:30],,,1021,0,500,171,,0,-1249,0,0,,3152
[29/11/2020 23:00],,,974,0,489,970,,0,-871,0,0,,3868
[29/11/2020 23:30],,,974,0,489,970,,0,-871,0,0,,3868
[30/11/2020 00:00],,,895,0,311,970,,0,-912,0,0,,3790
[30/11/2020 00:30],,,895,0,311,970,,0,-912,0,0,,3790
[30/11/2020 01:00],,,895,0,106,785,,0,-568,0,0,,3604
[30/11/2020 01:30],,,895,0,106,785,,0,-568,0,0,,3604
[30/11/2020 02:00],,,687,1219,236,0,,0,0,0,-102,,2295
[30/11/2020 02:30],,,687,1219,236,0,,0,0,0,-102,,2295
[30/11/2020 03:00],,,0,1533,363,0,,-200,0,0,-296,,363
[30/11/2020 03:30],,,0,1533,363,0,,-200,0,0,-296,,363
[30/11/2020 04:00],,,0,548,385,0,,-147,0,0,-355,,-1403
[30/11/2020 04:30],,,0,548,385,0,,-147,0,0,-355,,-1403
[30/11/2020 05:00],,,0,1433,177,0,,-697,0,0,-743,,-2554
[30/11/2020 05:30],,,0,1433,177,0,,-697,0,0,-743,,-2554
[30/11/2020 06:00],,,0,1759,9,0,,-800,0,0,-559,,-2266
[30/11/2020 06:30],,,0,1759,9,0,,-800,0,0,-559,,-2266
[30/11/2020 07:00],,,0,1175,0,0,,-749,0,-111,-499,,-1532
[30/11/2020 07:30],,,0,1175,0,0,,-749,0,-111,-499,,-1532
[30/11/2020 08:00],,,0,0,0,257,,-401,-289,-411,0,,-1003
[30/11/2020 08:30],,,0,0,0,257,,-401,-289,-411,0,,-1003
[30/11/2020 09:00],,,48,1089,0,308,,0,0,-530,0,,-572
[30/11/2020 09:30],,,48,1089,0,308,,0,0,-530,0,,-572
[30/11/2020 10:00],,,2,1617,0,348,,0,0,-530,0,,-784
[30/11/2020 10:30],,,2,1617,0,348,,0,0,-530,0,,-784
[30/11/2020 11:00],,,2,1623,0,251,,0,0,-530,0,,-895
[30/11/2020 11:30],,,2,1623,0,251,,0,0,-530,0,,-895
[30/11/2020 12:00],,,58,1623,0,375,,0,0,-530,0,,-816
[30/11/2020 12:30],,,58,1623,0,375,,0,0,-530,0,,-816
[30/11/2020 13:00],,,201,1624,0,280,,0,0,-530,0,,-390
[30/11/2020 13:30],,,201,1624,0,280,,0,0,-530,0,,-390
[30/11/2020 14:00],,,103,1615,0,341,,0,0,-418,0,,-468
[30/11/2020 14:30],,,103,1615,0,341,,0,0,-418,0,,-468
[30/11/2020 15:00],,,239,1431,0,683,,0,0,-280,0,,353
[30/11/2020 15:30],,,239,1431,0,683,,0,0,-280,0,,353
[30/11/2020 16:00],,,606,0,0,782,,0,-777,-65,0,,2607
[30/11/2020 16:30],,,606,0,0,782,,0,-777,-65,0,,2607
[30/11/2020 17:00],,,1040,0,0,1085,,0,-1694,-1,0,,3658
[30/11/2020 17:30],,,1040,0,0,1085,,0,-1694,-1,0,,3658
[30/11/2020 18:00],,,1044,0,0,1085,,0,-827,-136,0,,2677
[30/11/2020 18:30],,,1044,0,0,1085,,0,-827,-136,0,,2677
[30/11/2020 19:00],,,1044,0,0,1086,,0,-395,-95,0,,3563
[30/11/2020 19:30],,,1044,0,0,1086,,0,-395,-95,0,,3563
[30/11/2020 20:00],,,1044,0,0,1086,,0,-731,-22,0,,3889
[30/11/2020 20:30],,,1044,0,0,1086,,0,-731,-22,0,,3889
[30/11/2020 21:00],,,1023,0,75,1081,,0,-1149,0,0,,3279
[30/11/2020 21:30],,,1023,0,75,1081,,0,-1149,0,0,,3279
[30/11/2020 22:00],,,973,0,0,968,,0,-1270,-41,0,,1652
[30/11/2020 22:30],,,973,0,0,968,,0,-1270,-41,0,,1652
[30/11/2020 23:00],,,821,0,0,825,,0,-708,-287,0,,2735
[30/11/2020 23:30],,,821,0,0,825,,0,-708,-287,0,,2735
[01/12/2020 00:00],,,821,0,0,826,,0,-475,-492,0,,3264
[01/12/2020 00:30],,,821,0,0,826,,0,-475,-492,0,,3264
[01/12/2020 01:00],,,821,581,0,826,,0,0,-481,0,,3270
[01/12/2020 01:30],,,821,581,0,826,,0,0,-481,0,,3270
[01/12/2020 02:00],,,821,1428,0,823,,0,0,-487,0,,3267
[01/12/2020 02:30],,,821,1428,0,823,,0,0,-487,0,,3267
[01/12/2020 03:00],,,821,1720,0,824,,0,0,-245,0,,3268
[01/12/2020 03:30],,,821,1720,0,824,,0,0,-245,0,,3268
[01/12/2020 04:00],,,821,1722,0,801,,0,0,-16,0,,3237
[01/12/2020 04:30],,,821,1722,0,801,,0,0,-16,0,,3237
[01/12/2020 05:00],,,792,1870,0,570,,0,0,0,0,,2792
[01/12/2020 05:30],,,792,1870,0,570,,0,0,0,0,,2792
[01/12/2020 06:00],,,642,1586,0,0,,0,0,-63,0,,-135
[01/12/2020 06:30],,,642,1586,0,0,,0,0,-63,0,,-135
[01/12/2020 07:00],,,820,2015,0,0,,0,0,-270,-429,,-1304
[01/12/2020 07:30],,,820,2015,0,0,,0,0,-270,-429,,-1304
[01/12/2020 08:00],,,629,2020,0,0,,0,0,-460,-1,,-199
[01/12/2020 08:30],,,629,2020,0,0,,0,0,-460,-1,,-199
[01/12/2020 09:00],,,538,1924,0,0,,0,0,-491,0,,144
[01/12/2020 09:30],,,538,1924,0,0,,0,0,-491,0,,144
[01/12/2020 10:00],,,13,1822,0,0,,0,0,-268,0,,-718
[01/12/2020 10:30],,,13,1822,0,0,,0,0,-268,0,,-718
[01/12/2020 11:00],,,4,1767,0,0,,0,0,-43,0,,-1145
[01/12/2020 11:30],,,4,1767,0,0,,0,0,-43,0,,-1145
[01/12/2020 12:00],,,282,1767,0,146,,0,0,0,0,,-843
[01/12/2020 12:30],,,282,1767,0,146,,0,0,0,0,,-843
[01/12/2020 13:00],,,4,1632,1,95,,0,0,0,0,,-609
[01/12/2020 13:30],,,4,1632,1,95,,0,0,0,0,,-609
[01/12/2020 14:00],,,52,168,0,0,,0,0,0,0,,-423
[01/12/2020 14:30],,,52,168,0,0,,0,0,0,0,,-423
[01/12/2020 15:00],,,9,0,0,0,,0,-1313,0,0,,590
[01/12/2020 15:30],,,9,0,0,0,,0,-1313,0,0,,590
[01/12/2020 16:00],,,567,0,40,233,,0,-1023,0,0,,2228
[01/12/2020 16:30],,,567,0,40,233,,0,-1023,0,0,,2228
[01/12/2020 17:00],,,803,0,175,892,,0,-402,0,0,,3414
[01/12/2020 17:30],,,803,0,175,892,,0,-402,0,0,,3414
[01/12/2020 18:00],,,949,0,338,931,,0,-351,0,0,,3602
[01/12/2020 18:30],,,949,0,338,931,,0,-351,0,0,,3602
[01/12/2020 19:00],,,1044,0,500,562,,0,-434,0,0,,3476
[01/12/2020 19:30],,,1044,0,500,562,,0,-434,0,0,,3476
[01/12/2020 20:00],,,1044,0,500,870,,0,-455,0,0,,3500
[01/12/2020 20:30],,,1044,0,500,870,,0,-455,0,0,,3500
[01/12/2020 21:00],,,973,0,500,1078,,0,-85,0,0,,4066
[01/12/2020 21:30],,,973,0,500,1078,,0,-85,0,0,,4066
[01/12/2020 22:00],,,941,0,437,896,,0,-89,0,0,,3857
[01/12/2020 22:30],,,941,0,437,896,,0,-89,0,0,,3857
[01/12/2020 23:00],,,972,0,390,461,,0,-761,0,0,,3357
[01/12/2020 23:30],,,972,0,390,461,,0,-761,0,0,,3357
[02/12/2020 00:00],,,922,0,404,890,,0,-813,0,0,,3634
[02/12/2020 00:30],,,922,0,404,890,,0,-813,0,0,,3634
[02/12/2020 01:00],,,922,0,490,732,,0,-40,0,0,,3421
[02/12/2020 01:30],,,922,0,490,732,,0,-40,0,0,,3421
[02/12/2020 02:00],,,906,462,500,193,,0,0,0,0,,2865
[02/12/2020 02:30],,,906,462,500,193,,0,0,0,0,,2865
[02/12/2020 03:00],,,44,0,500,96,,0,-1,0,0,,1772
[02/12/2020 03:30],,,44,0,500,96,,0,-1,0,0,,1772
[02/12/2020 04:00],,,32,0,500,0,,-9,-364,0,-103,,88
[02/12/2020 04:30],,,32,0,500,0,,-9,-364,0,-103,,88
[02/12/2020 05:00],,,0,0,500,0,,-907,-40,0,-653,,-2873
[02/12/2020 05:30],,,0,0,500,0,,-907,-40,0,-653,,-2873
[02/12/2020 06:00],,,0,1083,500,0,,-1000,0,0,-907,,-2930
[02/12/2020 06:30],,,0,1083,500,0,,-1000,0,0,-907,,-2930
[02/12/2020 07:00],,,0,303,500,0,,-951,0,0,-915,,-2268
[02/12/2020 07:30],,,0,303,500,0,,-951,0,0,-915,,-2268
[02/12/2020 08:00],,,0,0,500,0,,-951,-1654,0,-774,,-2076
[02/12/2020 08:30],,,0,0,500,0,,-951,-1654,0,-774,,-2076
[02/12/2020 09:00],,,0,435,500,0,,-880,0,0,-755,,-2069
[02/12/2020 09:30],,,0,435,500,0,,-880,0,0,-755,,-2069
[02/12/2020 10:00],,,0,1296,500,0,,-951,0,0,-672,,-2078
[02/12/2020 10:30],,,0,1296,500,0,,-951,0,0,-672,,-2078
[02/12/2020 11:00],,,0,1577,500,0,,-980,0,0,-641,,-1706
[02/12/2020 11:30],,,0,1577,500,0,,-980,0,0,-641,,-1706
[02/12/2020 12:00],,,0,1507,500,0,,-980,0,0,-645,,-1714
[02/12/2020 12:30],,,0,1507,500,0,,-980,0,0,-645,,-1714
[02/12/2020 13:00],,,0,1559,416,0,,-853,0,0,-746,,-2360
[02/12/2020 13:30],,,0,1559,416,0,,-853,0,0,-746,,-2360
[02/12/2020 14:00],,,0,1489,384,0,,-801,0,0,-734,,-2348
[02/12/2020 14:30],,,0,1489,384,0,,-801,0,0,-734,,-2348
[02/12/2020 15:00],,,0,996,364,0,,-617,0,0,-573,,-1229
[02/12/2020 15:30],,,0,996,364,0,,-617,0,0,-573,,-1229
[02/12/2020 16:00],,,0,0,260,0,,-259,-295,0,-539,,-336
[02/12/2020 16:30],,,0,0,260,0,,-259,-295,0,-539,,-336
[02/12/2020 17:00],,,339,0,68,254,,0,-461,0,0,,591
[02/12/2020 17:30],,,339,0,68,254,,0,-461,0,0,,591
[02/12/2020 18:00],,,0,413,62,266,,-286,0,0,0,,-384
[02/12/2020 18:30],,,0,413,62,266,,-286,0,0,0,,-384
[02/12/2020 19:00],,,770,1478,73,554,,0,0,0,0,,1284
[02/12/2020 19:30],,,770,1478,73,554,,0,0,0,0,,1284
[02/12/2020 20:00],,,16,1057,105,741,,0,0,0,0,,1839
[02/12/2020 20:30],,,16,1057,105,741,,0,0,0,0,,1839
[02/12/2020 21:00],,,106,513,0,952,,0,0,-244,0,,1361
[02/12/2020 21:30],,,106,513,0,952,,0,0,-244,0,,1361
[02/12/2020 22:00],,,951,1022,0,1024,,0,0,-416,0,,321
[02/12/2020 22:30],,,951,1022,0,1024,,0,0,-416,0,,321
[02/12/2020 23:00],,,996,1681,0,992,,0,0,-435,0,,2423
[02/12/2020 23:30],,,996,1681,0,992,,0,0,-435,0,,2423
[03/12/2020 00:00],,,801,2017,0,823,,0,0,-385,0,,2919
[03/12/2020 00:30],,,801,2017,0,823,,0,0,-385,0,,2919
[03/12/2020 01:00],,,683,2020,0,689,,0,0,-386,0,,2949
[03/12/2020 01:30],,,683,2020,0,689,,0,0,-386,0,,2949
[03/12/2020 02:00],,,723,2020,0,755,,0,0,-341,0,,2985
[03/12/2020 02:30],,,723,2020,0,755,,0,0,-341,0,,2985
[03/12/2020 03:00],,,732,2020,0,865,,0,0,-366,0,,3156
[03/12/2020 03:30],,,732,2020,0,865,,0,0,-366,0,,3156
[03/12/2020 04:00],,,920,2021,0,925,,0,0,-442,0,,3334
[03/12/2020 04:30],,,920,2021,0,925,,0,0,-442,0,,3334
[03/12/2020 05:00],,,704,2022,0,929,,0,0,-448,0,,2628
[03/12/2020 05:30],,,704,2022,0,929,,0,0,-448,0,,2628
[03/12/2020 06:00],,,0,2021,0,122,,-188,0,-511,0,,-361
[03/12/2020 06:30],,,0,2021,0,122,,-188,0,-511,0,,-361
[03/12/2020 07:00],,,64,2020,0,140,,0,0,-530,0,,-257
[03/12/2020 07:30],,,64,2020,0,140,,0,0,-530,0,,-257
[03/12/2020 08:00],,,835,2020,0,411,,0,0,-530,0,,1659
[03/12/2020 08:30],,,835,2020,0,411,,0,0,-530,0,,1659
[03/12/2020 09:00],,,952,2022,0,837,,0,0,-499,0,,3266
[03/12/2020 09:30],,,952,2022,0,837,,0,0,-499,0,,3266
[03/12/2020 10:00],,,945,1924,0,1085,,0,0,-282,0,,3087
[03/12/2020 10:30],,,945,1924,0,1085,,0,0,-282,0,,3087
[03/12/2020 11:00],,,1023,1923,0,1085,,0,0,-111,0,,2621
[03/12/2020 11:30],,,1023,1923,0,1085,,0,0,-111,0,,2621
[03/12/2020 12:00],,,1023,1721,19,1083,,0,0,0,0,,3128
[03/12/2020 12:30],,,1023,1721,19,1083,,0,0,0,0,,3128
[03/12/2020 13:00],,,1023,1717,0,1025,,0,0,0,0,,3729
[03/12/2020 13:30],,,1023,1717,0,1025,,0,0,0,0,,3729
[03/12/2020 14:00],,,921,1273,1,1025,,0,0,0,0,,3963
[03/12/2020 14:30],,,921,1273,1,1025,,0,0,0,0,,3963
[03/12/2020 15:00],,,1023,399,0,1025,,0,0,0,0,,4068
[03/12/2020 15:30],,,1023,399,0,1025,,0,0,0,0,,4068
[03/12/2020 16:00],,,1044,0,10,1027,,0,-359,0,0,,4091
[03/12/2020 16:30],,,1044,0,10,1027,,0,-359,0,0,,4091
[03/12/2020 17:00],,,1044,0,207,1086,,0,-945,0,0,,4150
[03/12/2020 17:30],,,1044,0,207,1086,,0,-945,0,0,,4150
[03/12/2020 18:00],,,1044,0,431,1086,,0,-498,0,0,,4151
[03/12/2020 18:30],,,1044,0,431,1086,,0,-498,0,0,,4151
[03/12/2020 19:00],,,1044,640,268,1086,,0,0,0,0,,4152
[03/12/2020 19:30],,,1044,640,268,1086,,0,0,0,0,,4152
[03/12/2020 20:00],,,1044,0,45,1086,,0,-281,0,0,,4151
[03/12/2020 20:30],,,1044,0,45,1086,,0,-281,0,0,,4151
[03/12/2020 21:00],,,1022,0,18,1083,,0,-881,0,0,,4125
[03/12/2020 21:30],,,1022,0,18,1083,,0,-881,0,0,,4125
[03/12/2020 22:00],,,820,0,235,1025,,0,-694,0,0,,3865
[03/12/2020 22:30],,,820,0,235,1025,,0,-694,0,0,,3865
[03/12/2020 23:00],,,1022,0,455,1023,,0,-1131,0,0,,4067
[03/12/2020 23:30],,,1022,0,455,1023,,0,-1131,0,0,,4067
[04/12/2020 00:00],,,973,0,500,975,,0,-1293,0,0,,3872
[04/12/2020 00:30],,,973,0,500,975,,0,-1293,0,0,,3872
[04/12/2020 01:00],,,973,0,500,970,,0,-811,0,0,,3867
[04/12/2020 01:30],,,973,0,500,970,,0,-811,0,0,,3867
[04/12/2020 02:00],,,872,1415,500,871,,0,0,0,0,,3464
[04/12/2020 02:30],,,872,1415,500,871,,0,0,0,0,,3464
[04/12/2020 03:00],,,871,1580,500,702,,0,0,0,0,,3290
[04/12/2020 03:30],,,871,1580,500,702,,0,0,0,0,,3290
[04/12/2020 04:00],,,862,662,500,1,,0,0,0,0,,2136
[04/12/2020 04:30],,,862,662,500,1,,0,0,0,0,,2136
[04/12/2020 05:00],,,923,989,500,806,,0,0,0,0,,2128
[04/12/2020 05:30],,,923,989,500,806,,0,0,0,0,,2128
[04/12/2020 06:00],,,895,378,500,778,,0,0,0,0,,1314
[04/12/2020 06:30],,,895,378,500,778,,0,0,0,0,,1314
[04/12/2020 07:00],,,997,558,500,917,,0,0,0,0,,969
[04/12/2020 07:30],,,997,558,500,917,,0,0,0,0,,969
[04/12/2020 08:00],,,659,0,500,423,,0,-1240,0,0,,584
[04/12/2020 08:30],,,659,0,500,423,,0,-1240,0,0,,584
[04/12/2020 09:00],,,949,0,500,988,,0,-24,0,0,,2577
[04/12/2020 09:30],,,949,0,500,988,,0,-24,0,0,,2577
[04/12/2020 10:00],,,1023,847,500,1085,,0,0,0,0,,1827
[04/12/2020 10:30],,,1023,847,500,1085,,0,0,0,0,,1827
[04/12/2020 11:00],,,1023,1595,500,1086,,0,0,0,0,,1228
[04/12/2020 11:30],,,1023,1595,500,1086,,0,0,0,0,,1228
[04/12/2020 12:00],,,1023,1373,500,1083,,0,0,0,0,,1412
[04/12/2020 12:30],,,1023,1373,500,1083,,0,0,0,0,,1412
[04/12/2020 13:00],,,1023,1351,500,1025,,0,0,0,0,,917
[04/12/2020 13:30],,,1023,1351,500,1025,,0,0,0,0,,917
[04/12/2020 14:00],,,1023,1272,500,1021,,0,0,0,0,,751
[04/12/2020 14:30],,,1023,1272,500,1021,,0,0,0,0,,751
[04/12/2020 15:00],,,1013,653,500,921,,0,0,0,0,,1123
[04/12/2020 15:30],,,1013,653,500,921,,0,0,0,0,,1123
[04/12/2020 16:00],,,1044,1122,500,523,,0,0,0,0,,2982
[04/12/2020 16:30],,,1044,1122,500,523,,0,0,0,0,,2982
[04/12/2020 17:00],,,993,0,500,981,,0,-1191,0,0,,3553
[04/12/2020 17:30],,,993,0,500,981,,0,-1191,0,0,,3553
[04/12/2020 18:00],,,1013,814,500,940,,0,0,0,0,,2615
[04/12/2020 18:30],,,1013,814,500,940,,0,0,0,0,,2615
[04/12/2020 19:00],,,1036,74,497,1085,,0,0,0,0,,3110
[04/12/2020 19:30],,,1036,74,497,1085,,0,0,0,0,,3110
[04/12/2020 20:00],,,961,1407,381,1072,,0,0,0,0,,2411
[04/12/2020 20:30],,,961,1407,381,1072,,0,0,0,0,,2411
[04/12/2020 21:00],,,895,2011,499,780,,0,0,0,0,,2233
[04/12/2020 21:30],,,895,2011,499,780,,0,0,0,0,,2233
