Date (WET),DLH,Dynamic Containment,Dynamic FFR,EFR,Fast Reserve,LFS,MFR High,MFR Primary,MFR Secondary,Static FFR,STOR (DAY AHEAD),STOR (HISTORIC)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[27/06/2021 15:00],10.0,816.0,173.0,179.0,,61.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 15:30],10.0,816.0,173.0,179.0,,61.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 16:00],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 16:30],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 17:00],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 17:30],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 18:00],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 18:30],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 19:00],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 19:30],19.0,816.0,173.0,179.0,,63.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 20:00],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 20:30],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 21:00],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 21:30],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,1293.0,
[27/06/2021 22:00],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 22:30],17.0,816.0,173.0,179.0,,62.0,569.2,428.3,281.3,122.0,0.0,
[27/06/2021 23:00],17.0,751.0,186.0,179.0,,62.0,569.2,428.3,281.3,0.0,0.0,
[27/06/2021 23:30],17.0,751.0,186.0,179.0,,62.0,569.2,428.3,281.3,0.0,0.0,
[28/06/2021 00:00],8.0,751.0,179.0,179.0,,93.0,701.8,546.3,352.2,0.0,0.0,
[28/06/2021 00:30],8.0,751.0,179.0,179.0,,93.0,701.8,546.3,352.2,0.0,0.0,
[28/06/2021 01:00],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 01:30],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 02:00],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 02:30],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 03:00],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 03:30],8.0,751.0,179.0,179.0,,93.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 04:00],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 04:30],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 05:00],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 05:30],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 06:00],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 06:30],8.0,751.0,179.0,179.0,,98.0,664.4,459.8,294.2,0.0,1313.0,
[28/06/2021 07:00],8.0,751.0,190.0,179.0,,98.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 07:30],8.0,751.0,190.0,179.0,,98.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 08:00],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 08:30],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 09:00],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 09:30],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 10:00],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 10:30],8.0,751.0,190.0,179.0,,72.0,664.4,459.8,294.2,128.0,1313.0,
[28/06/2021 11:00],8.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 11:30],8.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 12:00],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 12:30],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 13:00],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 13:30],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,1313.0,
[28/06/2021 14:00],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,0.0,
[28/06/2021 14:30],10.0,751.0,188.0,179.0,,72.0,664.4,459.8,294.2,130.0,0.0,
[28/06/2021 15:00],10.0,751.0,173.0,179.0,,72.0,664.4,459.8,294.2,120.0,0.0,
[28/06/2021 15:30],10.0,751.0,173.0,179.0,,72.0,664.4,459.8,294.2,120.0,0.0,
[28/06/2021 16:00],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 16:30],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 17:00],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 17:30],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 18:00],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 18:30],9.0,751.0,173.0,179.0,,75.0,664.4,459.8,294.2,120.0,1313.0,
[28/06/2021 19:00],9.0,751.0,174.0,179.0,,75.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 19:30],9.0,751.0,174.0,179.0,,75.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 20:00],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 20:30],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 21:00],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 21:30],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,1313.0,
[28/06/2021 22:00],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,0.0,
[28/06/2021 22:30],8.0,751.0,174.0,179.0,,79.0,664.4,459.8,294.2,122.0,0.0,
[28/06/2021 23:00],8.0,797.0,179.0,179.0,,79.0,664.4,459.8,294.2,0.0,0.0,
[28/06/2021 23:30],8.0,797.0,179.0,179.0,,79.0,664.4,459.8,294.2,0.0,0.0,
[29/06/2021 00:00],8.0,797.0,179.0,179.0,,99.0,693.8,466.3,300.0,0.0,0.0,
[29/06/2021 00:30],8.0,797.0,179.0,179.0,,99.0,693.8,466.3,300.0,0.0,0.0,
[29/06/2021 01:00],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 01:30],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 02:00],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 02:30],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 03:00],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 03:30],8.0,797.0,179.0,179.0,,99.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 04:00],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 04:30],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 05:00],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 05:30],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 06:00],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 06:30],8.0,797.0,179.0,179.0,,96.0,639.8,445.1,303.8,0.0,1312.0,
[29/06/2021 07:00],8.0,797.0,190.0,179.0,,96.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 07:30],8.0,797.0,190.0,179.0,,96.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 08:00],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 08:30],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 09:00],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 09:30],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 10:00],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 10:30],8.0,797.0,190.0,179.0,,93.0,639.8,445.1,303.8,128.0,1312.0,
[29/06/2021 11:00],8.0,797.0,188.0,179.0,,93.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 11:30],8.0,797.0,188.0,179.0,,93.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 12:00],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 12:30],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 13:00],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 13:30],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,1312.0,
[29/06/2021 14:00],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,0.0,
[29/06/2021 14:30],10.0,797.0,188.0,179.0,,90.0,639.8,445.1,303.8,130.0,0.0,
[29/06/2021 15:00],10.0,797.0,173.0,179.0,,90.0,639.8,445.1,303.8,120.0,0.0,
[29/06/2021 15:30],10.0,797.0,173.0,179.0,,90.0,639.8,445.1,303.8,120.0,0.0,
[29/06/2021 16:00],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 16:30],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 17:00],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 17:30],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 18:00],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 18:30],18.0,797.0,173.0,179.0,,96.0,639.8,445.1,303.8,120.0,1312.0,
[29/06/2021 19:00],18.0,797.0,174.0,179.0,,96.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 19:30],18.0,797.0,174.0,179.0,,96.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 20:00],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 20:30],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 21:00],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 21:30],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,1312.0,
[29/06/2021 22:00],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,0.0,
[29/06/2021 22:30],17.0,797.0,174.0,179.0,,100.0,639.8,445.1,303.8,122.0,0.0,
[29/06/2021 23:00],17.0,756.0,179.0,179.0,,100.0,639.8,445.1,303.8,0.0,0.0,
[29/06/2021 23:30],17.0,756.0,179.0,179.0,,100.0,639.8,445.1,303.8,0.0,0.0,
[30/06/2021 00:00],8.0,756.0,183.0,179.0,,100.0,643.5,447.4,305.1,0.0,0.0,
[30/06/2021 00:30],8.0,756.0,183.0,179.0,,100.0,643.5,447.4,305.1,0.0,0.0,
[30/06/2021 01:00],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 01:30],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 02:00],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 02:30],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 03:00],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 03:30],8.0,756.0,183.0,179.0,,100.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 04:00],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 04:30],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 05:00],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 05:30],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 06:00],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 06:30],8.0,756.0,183.0,179.0,,96.0,504.4,397.5,264.5,0.0,1312.0,
[30/06/2021 07:00],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 07:30],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 08:00],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 08:30],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 09:00],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 09:30],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 10:00],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 10:30],8.0,756.0,177.0,179.0,,96.0,504.4,397.5,264.5,128.0,1312.0,
[30/06/2021 11:00],8.0,756.0,175.0,179.0,,96.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 11:30],8.0,756.0,175.0,179.0,,96.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 12:00],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 12:30],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 13:00],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 13:30],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,1312.0,
[30/06/2021 14:00],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,0.0,
[30/06/2021 14:30],10.0,756.0,175.0,179.0,,94.0,504.4,397.5,264.5,130.0,0.0,
[30/06/2021 15:00],10.0,756.0,166.0,179.0,,94.0,504.4,397.5,264.5,120.0,0.0,
[30/06/2021 15:30],10.0,756.0,166.0,179.0,,94.0,504.4,397.5,264.5,120.0,0.0,
[30/06/2021 16:00],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 16:30],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 17:00],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 17:30],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 18:00],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 18:30],18.0,756.0,166.0,179.0,,93.0,504.4,397.5,264.5,120.0,1312.0,
[30/06/2021 19:00],18.0,756.0,167.0,179.0,,93.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 19:30],18.0,756.0,167.0,179.0,,93.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 20:00],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 20:30],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 21:00],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 21:30],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,1312.0,
[30/06/2021 22:00],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,0.0,
[30/06/2021 22:30],17.0,756.0,167.0,179.0,,98.0,504.4,397.5,264.5,122.0,0.0,
[30/06/2021 23:00],17.0,809.0,183.0,179.0,,98.0,504.4,397.5,264.5,0.0,0.0,
[30/06/2021 23:30],17.0,809.0,183.0,179.0,,98.0,504.4,397.5,264.5,0.0,0.0,
[01/07/2021 00:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 00:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 01:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 01:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 02:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 02:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 03:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 03:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 04:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 04:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 05:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 05:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 06:00],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 06:30],7.0,809.0,179.0,179.0,,97.0,582.8,376.5,261.9,0.0,1300.0,
[01/07/2021 07:00],7.0,809.0,176.0,179.0,,97.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 07:30],7.0,809.0,176.0,179.0,,97.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 08:00],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 08:30],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 09:00],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 09:30],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 10:00],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 10:30],7.0,809.0,176.0,179.0,,95.0,582.8,376.5,261.9,115.0,1300.0,
[01/07/2021 11:00],7.0,809.0,175.0,179.0,,95.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 11:30],7.0,809.0,175.0,179.0,,95.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 12:00],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 12:30],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 13:00],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 13:30],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,1300.0,
[01/07/2021 14:00],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,0.0,
[01/07/2021 14:30],8.0,809.0,175.0,179.0,,94.0,582.8,376.5,261.9,117.0,0.0,
[01/07/2021 15:00],8.0,809.0,165.0,179.0,,94.0,582.8,376.5,261.9,95.0,0.0,
[01/07/2021 15:30],8.0,809.0,165.0,179.0,,94.0,582.8,376.5,261.9,95.0,0.0,
[01/07/2021 16:00],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 16:30],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 17:00],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 17:30],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 18:00],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 18:30],17.0,809.0,165.0,179.0,,93.0,582.8,376.5,261.9,95.0,1300.0,
[01/07/2021 19:00],17.0,809.0,166.0,179.0,,93.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 19:30],17.0,809.0,166.0,179.0,,93.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 20:00],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 20:30],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 21:00],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 21:30],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,1300.0,
[01/07/2021 22:00],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,0.0,
[01/07/2021 22:30],16.0,809.0,166.0,179.0,,88.0,582.8,376.5,261.9,98.0,0.0,
[01/07/2021 23:00],16.0,864.0,179.0,179.0,,88.0,582.8,376.5,261.9,0.0,0.0,
[01/07/2021 23:30],16.0,864.0,179.0,179.0,,88.0,582.8,376.5,261.9,0.0,0.0,
[02/07/2021 00:00],7.0,864.0,179.0,179.0,,98.0,620.3,401.2,279.9,0.0,0.0,
[02/07/2021 00:30],7.0,864.0,179.0,179.0,,98.0,620.3,401.2,279.9,0.0,0.0,
[02/07/2021 01:00],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 01:30],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 02:00],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 02:30],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 03:00],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 03:30],3.0,864.0,179.0,179.0,,98.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 04:00],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 04:30],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 05:00],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 05:30],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 06:00],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,0.0,
[02/07/2021 06:30],3.0,864.0,179.0,179.0,,100.0,535.9,308.0,228.6,0.0,1313.0,
[02/07/2021 07:00],3.0,864.0,176.0,179.0,,100.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 07:30],3.0,864.0,176.0,179.0,,100.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 08:00],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 08:30],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 09:00],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 09:30],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 10:00],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 10:30],3.0,864.0,176.0,179.0,,80.0,535.9,308.0,228.6,115.0,1313.0,
[02/07/2021 11:00],3.0,864.0,175.0,179.0,,80.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 11:30],3.0,864.0,175.0,179.0,,80.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 12:00],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 12:30],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 13:00],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 13:30],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,1313.0,
[02/07/2021 14:00],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,0.0,
[02/07/2021 14:30],4.0,864.0,175.0,179.0,,79.0,535.9,308.0,228.6,117.0,0.0,
[02/07/2021 15:00],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,0.0,
[02/07/2021 15:30],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,0.0,
[02/07/2021 16:00],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 16:30],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 17:00],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 17:30],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 18:00],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 18:30],4.0,864.0,165.0,179.0,,79.0,535.9,308.0,228.6,95.0,1313.0,
[02/07/2021 19:00],4.0,864.0,166.0,179.0,,79.0,535.9,308.0,228.6,98.0,1313.0,
[02/07/2021 19:30],4.0,864.0,166.0,179.0,,79.0,535.9,308.0,228.6,98.0,1313.0,
[02/07/2021 20:00],3.0,864.0,166.0,179.0,,88.0,535.9,308.0,228.6,98.0,1313.0,
[02/07/2021 20:30],3.0,864.0,166.0,179.0,,88.0,535.9,308.0,228.6,98.0,1313.0,
[02/07/2021 21:00],3.0,864.0,166.0,179.0,,88.0,535.9,308.0,228.6,98.0,1313.0,
[02/07/2021 21:30],3.0,864.0,166.0,179.0,,88.0,535.9,308.0,228.6,98.0,1313.0,
